,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sh600000,9.68,9.69,9.78,9.66,398776.0,-0.41,9.72,38693.0,1100.0,9.66,2928.0,9.68,5.14,0.56,2841.29,2841.29
sh600004,13.37,13.29,13.52,13.06,201462.0,1.44,13.18,26817.0,273.0,13.36,329.0,13.38,580.96,1.65,276.67,316.43
sh600006,6.88,7.16,7.19,6.8,842202.0,-3.78,7.15,58693.0,3532.0,6.86,1402.0,6.88,22.91,1.77,137.6,137.6
sh600007,12.06,12.1,12.14,12.03,7978.0,0.08,12.05,965.0,20.0,12.04,4.0,12.06,14.36,1.56,121.48,121.48
sh600008,2.83,2.84,2.85,2.82,299418.0,0.71,2.81,8491.0,9280.0,2.82,9959.0,2.84,15.73,1.35,207.74,207.74
sh600009,72.18,72.02,72.94,70.27,181690.0,0.24,72.01,130169.0,13.0,72.17,1.0,72.19,466.33,4.68,789.27,1390.88
sh600010,1.18,1.16,1.19,1.16,4654624.0,0.85,1.17,54505.0,263140.0,1.16,547766.0,1.18,-152.06,1.02,373.79,537.9
sh600011,4.28,4.3,4.33,4.26,286383.0,-0.23,4.29,12252.0,1405.0,4.26,451.0,4.28,12.38,0.85,470.7,671.88
sh600012,5.6,5.55,5.66,5.52,36009.0,0.9,5.55,2010.0,68.0,5.57,149.0,5.6,12.66,0.86,65.27,92.88
sh600015,6.09,6.09,6.14,6.06,226737.0,-0.16,6.1,13815.0,4413.0,6.07,4223.0,6.09,4.51,0.44,780.9,937.08
sh600016,5.13,5.13,5.17,5.12,744597.0,0.0,5.13,38302.0,5560.0,5.12,20325.0,5.14,4.92,0.49,1819.21,2246.04
sh600017,2.75,2.78,2.8,2.75,92486.0,-1.08,2.78,2561.0,7903.0,2.74,329.0,2.76,12.18,0.69,84.58,84.58
sh600018,4.49,4.53,4.56,4.48,281819.0,-0.66,4.52,12715.0,4295.0,4.47,687.0,4.49,12.55,1.18,1040.5,1040.5
sh600019,7.03,6.8,7.15,6.8,2412877.0,2.93,6.83,169279.0,5872.0,7.01,6818.0,7.03,13.9,0.87,1561.53,1565.54
sh600020,3.14,3.14,3.16,3.12,65611.0,-0.32,3.15,2060.0,1379.0,3.12,1184.0,3.14,27.13,0.69,70.57,70.57
sh600021,7.0,6.95,7.01,6.94,30551.0,0.29,6.98,2130.0,449.0,6.98,844.0,7.0,14.57,1.1,164.31,183.2
sh600022,1.36,1.35,1.37,1.35,483860.0,0.74,1.35,6574.0,166531.0,1.34,14801.0,1.36,21.98,0.71,148.87,148.87
sh600023,3.54,3.52,3.55,3.52,88120.0,0.28,3.53,3115.0,3293.0,3.52,638.0,3.54,8.2,0.73,481.46,481.46
sh600025,4.36,4.31,4.36,4.31,187245.0,0.93,4.32,8130.0,5175.0,4.34,10776.0,4.36,15.61,1.62,784.8,784.8
sh600026,7.18,7.08,7.36,7.03,531517.0,1.7,7.06,38289.0,2032.0,7.16,1774.0,7.18,10.78,0.95,196.45,341.96
sh600027,3.25,3.25,3.26,3.22,191114.0,-0.31,3.26,6193.0,7759.0,3.23,1118.0,3.25,7.08,0.68,264.74,320.55
sh600028,4.03,4.01,4.04,4.01,941621.0,0.25,4.02,37893.0,2265.0,4.01,15950.0,4.03,12.9,0.67,3850.98,4879.17
sh600029,5.67,5.57,5.7,5.52,382861.0,2.16,5.55,21566.0,21.0,5.66,3988.0,5.68,-9.78,1.21,459.92,869.17
sh600030,28.78,29.72,29.96,28.7,1897350.0,-3.97,29.97,553301.0,3296.0,28.77,4741.0,28.79,24.97,2.05,2824.66,3720.33
sh600031,41.47,42.78,42.94,41.18,1219118.0,-4.67,43.5,511161.0,692.0,41.45,408.0,41.47,24.39,6.59,3516.04,3516.04
sh600033,2.57,2.58,2.58,2.56,37360.0,-0.39,2.58,958.0,1325.0,2.55,5687.0,2.57,17.13,0.73,70.53,70.53
sh600035,2.72,2.75,2.76,2.71,47876.0,-1.45,2.76,1309.0,553.0,2.71,4074.0,2.73,11.32,0.69,43.64,43.8
sh600036,51.4,52.0,53.1,51.0,601175.0,-1.36,52.11,312637.0,1141.0,51.39,41.0,51.41,13.32,1.79,10603.28,12963.0
sh600037,8.92,9.02,9.18,8.82,121697.0,-1.11,9.02,10885.0,479.0,8.9,114.0,8.92,47.64,0.98,124.15,124.15
sh600038,58.32,60.08,60.13,57.13,138881.0,-5.74,61.87,80910.0,1.0,58.26,218.0,58.32,51.0,4.04,343.78,343.78
sh600039,4.44,4.44,4.49,4.4,125223.0,-0.45,4.46,5559.0,173.0,4.42,5693.0,4.44,8.22,0.99,160.31,212.12
sh600048,14.6,14.59,14.79,14.51,804020.0,-0.21,14.63,117723.0,1336.0,14.59,1436.0,14.61,6.04,0.97,1747.27,1747.27
sh600050,4.35,4.25,4.37,4.24,1346920.0,1.64,4.28,58086.0,12593.0,4.34,19976.0,4.36,24.76,0.92,1328.37,1349.18
sh600051,8.12,8.03,8.14,7.98,24868.0,1.12,8.03,2004.0,51.0,8.1,618.0,8.13,4.15,0.86,25.24,25.24
sh600052,2.75,2.74,2.79,2.73,29698.0,-0.36,2.76,821.0,1146.0,2.74,199.0,2.76,68.48,0.68,23.22,23.22
sh600053,18.55,18.65,19.33,18.45,27004.0,0.11,18.53,5091.0,12.0,18.53,1.0,18.55,11.54,2.93,80.42,80.42
sh600054,9.14,9.19,9.25,9.07,38614.0,-0.76,9.21,3530.0,49.0,9.12,26.0,9.14,-152.39,1.54,46.92,66.67
sh600055,9.76,9.98,10.02,9.71,44698.0,-2.69,10.03,4401.0,10.0,9.74,82.0,9.76,23.37,2.39,52.78,52.78
sh600056,13.91,14.17,14.2,13.89,95514.0,-2.18,14.22,13357.0,27.0,13.9,479.0,13.92,11.88,1.5,148.57,148.63
sh600057,5.44,5.43,5.47,5.4,85930.0,-0.37,5.46,4667.0,701.0,5.43,1002.0,5.45,9.68,1.09,117.37,117.37
sh600058,7.21,7.1,7.29,6.88,197481.0,1.12,7.13,13947.0,2800.0,7.19,548.0,7.21,27.54,1.79,77.28,77.28
sh600059,13.38,14.15,14.25,13.21,370717.0,-4.84,14.06,50423.0,530.0,13.36,726.0,13.38,61.66,2.58,108.18,108.18
sh600060,12.93,12.93,12.93,12.36,937631.0,10.04,11.75,120209.0,1961.0,12.9,4923.0,12.93,19.52,1.13,169.19,169.19
sh600061,13.06,13.38,13.47,13.02,234696.0,-2.61,13.41,30981.0,869.0,13.04,2148.0,13.06,13.58,1.32,552.06,552.06
sh600062,11.83,11.94,11.97,11.81,61702.0,-1.5,12.01,7327.0,156.0,11.81,30.0,11.83,12.22,1.35,123.42,123.42
sh600063,3.81,3.95,4.07,3.78,613123.0,-3.79,3.96,23943.0,4069.0,3.8,1706.0,3.82,16.39,1.31,73.38,73.38
sh600064,9.71,9.85,9.87,9.7,58369.0,-1.52,9.86,5702.0,27.0,9.7,50.0,9.72,5.48,0.92,120.01,120.01
sh600066,13.88,14.33,14.33,13.75,179943.0,-3.21,14.34,25167.0,114.0,13.86,140.0,13.88,39.93,2.07,307.29,307.29
sh600067,3.38,3.42,3.43,3.34,70524.0,-1.17,3.42,2386.0,514.0,3.36,1921.0,3.38,9.04,0.62,50.43,50.43
sh600068,6.52,6.47,6.52,6.45,164590.0,0.77,6.47,10678.0,483.0,6.5,6091.0,6.52,6.31,0.93,300.23,300.23
sh600070,7.74,7.76,7.91,7.67,57493.0,-0.77,7.8,4471.0,36.0,7.73,203.0,7.75,8.51,1.29,40.4,40.4
sh600071,14.85,14.12,15.08,14.0,101368.0,-0.93,14.99,14867.0,1038.0,14.84,20.0,14.86,550.76,8.43,35.26,41.81
sh600072,12.28,12.97,13.05,12.27,205879.0,-6.62,13.15,25872.0,664.0,12.27,302.0,12.29,98.82,2.39,90.41,90.41
sh600073,9.32,9.32,9.48,9.25,134410.0,0.0,9.32,12564.0,2024.0,9.31,1124.0,9.33,20.87,2.04,87.4,87.4
sh600075,5.88,5.92,6.03,5.83,107398.0,-1.67,5.98,6369.0,618.0,5.87,271.0,5.89,251.63,1.25,57.18,83.48
sh600076,3.24,3.25,3.32,3.23,33441.0,-0.31,3.25,1091.0,614.0,3.23,751.0,3.25,-25.51,0.85,33.51,33.51
sh600077,2.64,2.54,2.74,2.51,110784.0,2.33,2.58,2940.0,1546.0,2.62,352.0,2.64,4.3,0.77,35.38,35.38
sh600078,3.38,3.39,3.43,3.35,25279.0,0.0,3.38,856.0,374.0,3.37,699.0,3.39,319.1,1.28,22.39,22.39
sh600079,30.81,31.69,31.7,30.59,132826.0,-3.57,31.95,41091.0,15.0,30.79,78.0,30.81,67.04,3.84,417.08,475.71
sh600080,5.5,5.45,5.53,5.44,10322.0,0.0,5.5,568.0,73.0,5.48,504.0,5.5,100.59,1.18,16.79,20.53
sh600081,12.61,13.23,13.36,12.6,102370.0,-6.11,13.43,13304.0,545.0,12.59,339.0,12.61,29.01,2.74,39.54,39.54
sh600082,2.78,2.7,2.82,2.68,45079.0,0.72,2.76,1251.0,752.0,2.76,26.0,2.78,-43.95,1.07,17.63,17.96
