,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sh600000,10.72,10.76,10.79,10.63,505122.0,-0.09,10.73,54210.0,150.0,10.7,1459.0,10.72,5.39,0.49,3146.55,3146.55
sh600004,13.12,13.17,13.24,13.02,109647.0,-0.15,13.14,14377.0,37.0,13.1,891.0,13.12,570.1,1.62,271.49,310.51
sh600006,6.25,6.51,6.58,6.2,609433.0,-2.95,6.44,38534.0,3562.0,6.23,48.0,6.25,20.81,1.61,125.0,125.0
sh600007,12.06,12.19,12.25,12.01,5998.0,-1.07,12.19,725.0,32.0,12.04,58.0,12.07,14.36,1.56,121.48,121.48
sh600008,2.91,2.93,2.96,2.9,310060.0,-0.68,2.93,9079.0,18828.0,2.89,88.0,2.91,16.17,1.38,213.61,213.61
sh600009,57.61,58.23,58.75,57.48,137649.0,0.26,57.46,79809.0,43.0,57.6,1675.0,57.62,-87.64,3.8,629.95,1110.12
sh600010,1.79,1.87,1.87,1.71,24415244.0,-3.24,1.85,431575.0,86085.0,1.77,38317.0,1.79,-230.67,1.54,567.02,815.97
sh600011,4.26,4.26,4.34,4.22,460171.0,-0.47,4.28,19648.0,628.0,4.25,1516.0,4.27,12.32,0.84,468.5,668.74
sh600012,6.26,6.37,6.45,6.22,71746.0,-0.63,6.3,4540.0,6.0,6.24,221.0,6.26,14.16,0.96,72.97,103.83
sh600015,6.38,6.39,6.45,6.36,509809.0,-0.16,6.39,32676.0,3875.0,6.37,104.0,6.39,4.61,0.35,818.09,981.7
sh600016,5.19,5.19,5.22,5.17,929375.0,0.19,5.18,48328.0,41120.0,5.18,683.0,5.2,4.98,0.49,1840.48,2272.31
sh600017,2.74,2.82,2.83,2.73,208707.0,-3.18,2.83,5813.0,1863.0,2.73,3331.0,2.75,12.14,0.68,84.27,84.27
sh600018,4.65,4.85,4.86,4.62,847550.0,-4.32,4.86,40026.0,1570.0,4.64,5211.0,4.66,13.0,1.23,1077.58,1077.58
sh600019,8.3,8.32,8.9,8.16,2674663.0,-2.24,8.49,227993.0,2266.0,8.28,5747.0,8.3,16.41,1.03,1843.63,1848.36
sh600020,3.25,3.29,3.3,3.25,63483.0,-1.52,3.3,2077.0,7111.0,3.24,144.0,3.26,28.08,0.71,73.04,73.04
sh600021,7.7,7.25,7.86,7.15,388511.0,7.39,7.17,29497.0,1297.0,7.68,5735.0,7.7,16.02,1.21,180.74,201.52
sh600022,1.52,1.55,1.58,1.51,1826471.0,-3.18,1.57,28165.0,13671.0,1.51,52861.0,1.53,24.56,0.79,166.39,166.39
sh600023,3.5,3.52,3.54,3.49,376201.0,-0.28,3.51,13218.0,11123.0,3.48,2965.0,3.5,8.1,0.72,476.02,476.02
