,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sz300843,14.41,12.01,14.41,12.01,434.0,43.96,10.01,62.0,104891.0,14.4,0.0,0.0,25.51,2.81,5.36,21.46
sh600794,3.36,3.14,3.36,3.14,365031.0,10.16,3.05,12007.0,159476.0,3.35,0.0,0.0,26.45,2.05,40.73,40.73
sz300117,3.36,3.12,3.36,3.05,191613.0,10.16,3.05,6204.0,92099.0,3.35,0.0,0.0,-71.82,1.79,24.0,24.08
sz300032,4.46,4.1,4.46,4.06,110802.0,10.12,4.05,4869.0,53229.0,4.45,0.0,0.0,138.8,2.47,35.82,35.82
sh600075,5.34,4.82,5.34,4.81,459963.0,10.1,4.85,23900.0,9474.0,5.33,0.0,0.0,275.6,1.03,51.93,72.61
sz300846,5.34,5.34,5.34,5.34,217.0,10.1,4.85,12.0,328164.0,5.33,0.0,0.0,31.71,2.9,2.67,21.96
sz000732,5.78,5.16,5.78,5.13,1154696.0,10.1,5.25,64151.0,22959.0,5.77,0.0,0.0,-13.45,0.74,143.7,143.86
sz000905,7.21,6.6,7.21,6.57,284218.0,10.08,6.55,20113.0,21354.0,7.2,0.0,0.0,54.67,1.32,38.28,45.08
sz300364,7.54,7.05,7.54,6.87,1008193.0,10.07,6.85,73107.0,15158.0,7.53,0.0,0.0,-10.58,3.86,47.65,54.84
sh603300,6.56,5.99,6.56,5.96,221171.0,10.07,5.96,14040.0,1854.0,6.55,0.0,0.0,18.23,2.49,43.12,44.61
sz000698,3.39,3.08,3.39,3.07,207790.0,10.06,3.08,6844.0,54752.0,3.38,0.0,0.0,-3.0,0.78,26.63,27.78
sh603012,7.88,7.19,7.88,7.15,392726.0,10.06,7.16,30116.0,58523.0,7.87,0.0,0.0,16.83,1.92,50.16,50.16
sz002769,7.99,7.23,7.99,7.23,65359.0,10.06,7.26,5109.0,43461.0,7.98,0.0,0.0,58.2,2.14,20.75,29.83
