,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sh600000,11.12,10.88,11.24,10.88,1135244.0,2.02,10.9,125991.0,2126.0,11.1,3223.0,11.12,5.6,0.51,3263.96,3263.96
sh600004,14.04,13.64,14.23,13.5,420423.0,4.0,13.5,58880.0,1245.0,14.03,1440.0,14.05,610.08,1.73,290.53,332.29
sh600006,6.27,6.28,6.45,6.22,362750.0,-1.42,6.36,22865.0,3854.0,6.26,393.0,6.28,20.88,1.61,125.4,125.4
sh600007,12.25,12.19,12.41,12.18,16197.0,0.41,12.2,1994.0,8.0,12.24,9.0,12.26,14.58,1.58,123.39,123.39
sh600008,3.06,2.99,3.1,2.98,795846.0,2.0,3.0,24273.0,12830.0,3.04,11863.0,3.06,17.0,1.46,224.62,224.62
sh600009,60.73,60.31,61.88,59.77,233627.0,0.96,60.15,141985.0,60.0,60.72,35.0,60.74,-92.39,4.01,664.07,1170.24
sh600010,1.91,1.77,1.97,1.76,26584869.0,6.11,1.8,503594.0,110926.0,1.9,49522.0,1.92,-246.13,1.65,605.03,870.67
sh600011,4.46,4.5,4.57,4.4,677857.0,-1.33,4.52,30287.0,2519.0,4.45,3904.0,4.47,12.9,0.88,490.5,700.13
sh600012,6.51,6.5,6.68,6.45,102379.0,0.0,6.51,6720.0,82.0,6.49,246.0,6.51,14.72,1.0,75.88,107.98
sh600015,6.61,6.58,6.65,6.55,564988.0,0.61,6.57,37343.0,1455.0,6.59,3657.0,6.61,4.78,0.36,847.58,1017.1
sh600016,5.28,5.26,5.3,5.24,1569417.0,0.38,5.26,82857.0,16841.0,5.27,52748.0,5.29,5.07,0.5,1872.4,2311.71
sh600017,2.87,2.83,2.9,2.82,329150.0,1.41,2.83,9457.0,3056.0,2.85,365.0,2.87,12.71,0.72,88.27,88.27
sh600018,4.95,4.93,5.06,4.88,829874.0,0.81,4.91,41228.0,4056.0,4.93,3862.0,4.95,13.84,1.31,1147.1,1147.1
sh600019,9.13,9.2,9.54,8.85,2637156.0,0.66,9.07,242113.0,8710.0,9.11,674.0,9.13,18.05,1.13,2027.99,2033.19
sh600020,3.36,3.3,3.37,3.3,97269.0,1.51,3.31,3255.0,726.0,3.34,2362.0,3.36,29.03,0.73,75.51,75.51
sh600021,7.87,8.05,8.21,7.75,354014.0,-1.63,8.0,28042.0,946.0,7.86,1011.0,7.88,16.38,1.23,184.73,205.97
sh600022,1.69,1.61,1.77,1.61,3961000.0,4.32,1.62,67302.0,16720.0,1.68,61360.0,1.7,27.31,0.88,185.0,185.0
sh600023,3.68,3.64,3.69,3.63,696896.0,0.27,3.67,25525.0,2929.0,3.66,469.0,3.68,8.52,0.76,500.51,500.51
sh600025,5.57,5.86,6.07,5.34,2655219.0,-1.76,5.67,150380.0,37.0,5.56,1477.0,5.58,19.95,2.07,1002.6,1002.6
sh600026,6.64,6.59,6.74,6.55,208305.0,0.45,6.61,13842.0,1107.0,6.62,694.0,6.64,9.97,0.88,181.67,316.24
