,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sz300877,59.38,58.32,59.38,58.21,19375.0,1.33,58.6,11416.0,0.0,0.0,0.0,0.0,30.8,4.6,16.9,71.26
sz300867,39.2,39.07,39.39,38.63,29169.0,0.75,38.91,11372.0,0.0,0.0,0.0,0.0,36.42,4.0,23.26,106.52
sh605123,72.69,73.88,74.09,72.46,9113.0,-1.54,73.83,6650.0,104.0,72.66,2.0,72.69,48.19,5.13,19.63,78.51
sh605255,19.25,19.44,19.53,19.25,20872.0,-0.98,19.44,4041.0,263.0,19.24,15.0,19.26,41.56,2.83,6.45,25.81
sz300873,49.43,50.1,50.35,49.39,15565.0,-1.46,50.16,7747.0,0.0,0.0,0.0,0.0,36.24,3.83,15.63,65.91
sz300876,49.03,49.1,50.15,48.5,16906.0,-1.33,49.69,8310.0,0.0,0.0,0.0,0.0,59.36,6.42,11.16,47.07
sz300865,46.47,46.35,46.99,45.85,13985.0,0.22,46.37,6480.0,0.0,0.0,0.0,0.0,59.17,5.05,10.54,44.46
sz300871,47.82,48.21,48.48,47.7,12610.0,-0.83,48.22,6046.0,0.0,0.0,0.0,0.0,40.62,3.98,12.56,52.84
sz300878,61.02,61.21,61.87,60.6,8088.0,-0.29,61.2,4941.0,0.0,0.0,0.0,0.0,37.25,3.68,11.64,49.08
sz300862,46.77,46.75,47.25,46.49,14720.0,0.11,46.72,6904.0,0.0,0.0,0.0,0.0,40.74,3.6,14.65,61.68
sz300106,12.3,12.06,12.45,12.05,101440.0,1.49,12.12,12440.0,0.0,0.0,0.0,0.0,-49.95,4.54,25.99,25.99
sz300857,37.26,37.2,37.48,36.9,27556.0,0.19,37.19,10250.0,0.0,0.0,0.0,0.0,64.06,6.67,19.24,76.96
sz300446,10.69,10.29,10.7,10.1,70253.0,4.5,10.23,7295.0,0.0,0.0,0.0,0.0,296.88,3.27,20.9,21.66
sz300176,9.7,9.98,10.07,9.68,124304.0,-2.9,9.99,12178.0,0.0,0.0,0.0,0.0,-21.98,4.11,36.39,37.57
sz300368,15.01,15.34,15.47,14.92,223343.0,-2.09,15.33,33653.0,0.0,0.0,0.0,0.0,144.23,8.95,76.51,79.84
sz300313,19.88,19.53,20.73,19.4,179793.0,1.07,19.67,36134.0,0.0,0.0,0.0,0.0,-171.89,42.66,36.61,62.22
sz300116,2.77,2.73,2.83,2.72,1703251.0,1.09,2.74,47181.0,0.0,0.0,0.0,0.0,4.21,24.87,102.14,118.59
sz300269,5.28,5.03,5.34,5.03,302318.0,4.35,5.06,15750.0,0.0,0.0,0.0,0.0,-1.92,9.34,22.25,29.97
sz300152,3.42,3.53,3.53,3.4,156183.0,-1.72,3.48,5365.0,0.0,0.0,0.0,0.0,-20.96,3.2,24.37,24.38
sz300064,4.63,4.38,4.83,4.37,1053585.0,4.99,4.41,48602.0,0.0,0.0,0.0,0.0,-0.97,4.5,32.24,55.81
sz300801,23.86,24.4,24.47,23.78,33945.0,-3.17,24.64,8157.0,0.0,0.0,0.0,0.0,24.53,2.79,19.57,51.54
sz300261,6.55,6.59,6.64,6.52,103403.0,0.15,6.54,6792.0,0.0,0.0,0.0,0.0,41.06,3.13,61.07,63.1
sz300869,141.03,141.01,146.94,139.58,60664.0,-2.37,144.45,86054.0,0.0,0.0,0.0,0.0,103.14,38.51,54.35,566.65
sz300870,87.09,86.1,87.22,84.22,27772.0,0.52,86.64,23862.0,0.0,0.0,0.0,0.0,52.76,6.11,20.9,88.14
sz300135,3.09,3.1,3.13,3.06,203121.0,-0.96,3.12,6284.0,0.0,0.0,0.0,0.0,748.36,2.27,28.48,28.48
sz300386,22.37,22.47,22.78,22.35,76276.0,-1.93,22.81,17127.0,0.0,0.0,0.0,0.0,98.93,5.06,50.58,93.52
sz300131,10.52,10.25,10.75,10.24,871559.0,1.64,10.35,92346.0,0.0,0.0,0.0,0.0,71.45,7.84,89.39,112.51
sz300868,48.77,48.68,48.85,48.1,13438.0,0.97,48.3,6523.0,0.0,0.0,0.0,0.0,56.65,3.5,14.8,62.43
sz300240,6.39,6.45,6.45,6.35,53061.0,-0.31,6.41,3392.0,0.0,0.0,0.0,0.0,84.02,1.98,23.11,23.36
sz300185,4.1,4.06,4.18,4.01,1474876.0,0.49,4.08,60441.0,0.0,0.0,0.0,0.0,34.38,2.43,116.4,133.98
sz300051,6.18,6.2,6.25,6.09,50724.0,0.65,6.14,3115.0,0.0,0.0,0.0,0.0,-8.4,7.46,22.6,22.6
sz300343,3.92,3.69,4.02,3.64,1175305.0,6.52,3.68,45516.0,0.0,0.0,0.0,0.0,-2.91,5.26,32.79,46.06
sz300350,6.15,6.26,6.32,6.12,203651.0,-2.84,6.33,12598.0,0.0,0.0,0.0,0.0,-5.38,7.73,20.05,29.32
sz300798,14.68,15.16,15.2,14.5,63953.0,-4.05,15.3,9448.0,0.0,0.0,0.0,0.0,482.93,5.13,30.82,61.33
sz300875,101.7,102.81,103.47,101.58,8477.0,-1.17,102.9,8644.0,0.0,0.0,0.0,0.0,72.59,5.84,19.53,78.1
sz300861,46.94,47.85,47.97,46.8,23393.0,-1.96,47.88,11056.0,0.0,0.0,0.0,0.0,45.35,5.61,17.64,187.76
sz300071,3.1,3.08,3.14,3.05,159468.0,0.32,3.09,4945.0,0.0,0.0,0.0,0.0,-53.33,135.96,19.81,20.81
sz300526,59.41,58.4,60.4,57.52,19122.0,1.73,58.4,11283.0,0.0,0.0,0.0,0.0,-153.15,25.58,121.34,121.34
sz300866,182.49,177.79,183.52,175.68,8703.0,2.6,177.87,15695.0,0.0,0.0,0.0,0.0,93.49,14.63,64.93,741.69
sz300248,10.46,10.5,10.64,10.43,73445.0,-0.48,10.51,7726.0,0.0,0.0,0.0,0.0,29.19,2.98,34.66,50.32
sz300475,11.98,12.4,12.4,11.98,30582.0,-2.28,12.26,3706.0,0.0,0.0,0.0,0.0,96.31,3.84,32.46,50.32
sz300301,6.01,5.63,6.47,5.63,1455481.0,6.37,5.65,88353.0,0.0,0.0,0.0,0.0,-9.46,4.06,37.49,47.49
sz300791,88.8,87.55,91.0,87.55,14973.0,0.93,87.98,13395.0,0.0,0.0,0.0,0.0,50.93,5.05,29.84,106.56
sz300588,11.49,11.7,11.77,11.44,38948.0,-1.71,11.69,4503.0,0.0,0.0,0.0,0.0,-74.21,5.32,12.06,19.03
sh600823,5.66,5.75,5.8,5.61,134463.0,-0.35,5.68,7654.0,292.0,5.65,2.0,5.67,10.8,0.83,212.32,212.32
sz002537,7.34,7.32,7.47,7.25,304800.0,-1.48,7.45,22388.0,1647.0,7.33,136.0,7.35,-4.04,2.27,90.86,90.86
sh600321,2.22,2.23,2.24,2.18,284255.0,-0.45,2.23,6275.0,10499.0,2.2,7266.0,2.22,-24.23,1.32,33.53,33.53
