,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sh600313,4.3,3.84,4.3,3.74,1785874.0,9.97,3.91,73028.0,88683.0,4.29,0.0,0.0,255.91,3.23,43.83,46.53
sh600361,4.8,4.36,4.8,4.24,849612.0,10.09,4.36,38217.0,22130.0,4.79,0.0,0.0,40.96,1.17,31.96,31.96
sz000678,6.99,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0,0.0,0.0,-49.56,2.78,32.13,32.13
sz002571,5.51,5.76,5.91,5.4,545037.0,-6.61,5.9,30630.0,1956.0,5.49,344.0,5.51,-51.58,1.48,15.66,21.6
sh600366,6.44,6.2,6.62,6.07,1462443.0,6.98,6.02,93234.0,1926.0,6.42,5214.0,6.44,89.82,1.5,63.7,63.7
sz002706,11.82,12.27,12.33,11.4,161116.0,-0.08,11.83,19073.0,656.0,11.81,243.0,11.83,33.98,5.14,69.54,92.79
sz002227,16.33,15.7,17.1,15.66,231572.0,1.3,16.12,37972.0,637.0,16.32,96.0,16.34,275.48,4.5,35.98,36.02
sh603997,8.21,7.82,8.21,7.69,114548.0,10.05,7.46,9277.0,43287.0,8.2,0.0,0.0,28.23,1.85,51.92,84.04
sz300106,7.91,7.13,8.21,7.03,363723.0,6.03,7.46,27968.0,1733.0,7.9,659.0,7.92,-823.39,2.62,16.72,16.72
sh600685,14.1,13.3,14.79,13.21,349246.0,3.6,13.61,48648.0,84.0,14.08,704.0,14.1,36.35,1.96,115.82,199.3
sz300265,14.92,14.1,15.6,13.51,641924.0,4.56,14.27,92763.0,2927.0,14.91,41.0,14.93,123.53,4.91,50.25,50.36
sh603458,19.26,19.85,20.6,19.03,154123.0,1.37,19.0,30378.0,15.0,19.24,373.0,19.26,9.52,1.28,23.94,35.8
sz000505,7.73,6.9,7.73,6.78,825591.0,9.96,7.03,60780.0,37222.0,7.72,0.0,0.0,39.76,2.2,31.39,53.01
sz002205,15.99,14.61,16.31,14.23,277947.0,7.82,14.83,43428.0,1328.0,15.97,866.0,15.99,191.13,1.98,18.57,18.57
sh603949,24.96,25.0,26.76,24.41,219457.0,1.42,24.61,55699.0,148.0,24.94,292.0,24.96,37.45,4.35,9.35,37.41
sh600107,8.41,9.45,9.45,8.41,307501.0,-9.96,9.34,27102.0,0.0,0.0,65114.0,8.41,56.21,4.97,30.28,30.28
sh603018,13.78,13.4,13.97,12.9,316482.0,3.61,13.3,42309.0,437.0,13.77,372.0,13.79,12.35,2.23,63.38,63.99
sz002852,14.8,13.75,15.2,13.75,177131.0,5.19,14.07,25964.0,282.0,14.79,2.0,14.81,31.95,2.11,30.54,42.77
sh603867,32.2,32.0,34.07,30.3,102284.0,-0.43,32.34,32861.0,48.0,32.19,6.0,32.21,29.07,3.36,11.27,45.08
sh601179,5.1,5.29,5.39,4.96,1959089.0,-1.35,5.17,100795.0,6367.0,5.09,756.0,5.11,42.95,1.33,261.42,261.42
sh600983,6.29,5.55,6.29,5.31,599782.0,9.97,5.72,35858.0,1132.0,6.27,3002.0,6.29,-29.82,1.2,33.51,48.21
sh600855,18.41,17.7,19.26,16.03,856328.0,3.95,17.71,151852.0,5101.0,18.4,619.0,18.42,146.13,3.82,62.77,80.93
sz300820,164.12,178.0,180.0,163.49,43920.0,-4.97,172.7,74649.0,264.0,164.1,15.0,164.2,97.01,10.77,26.0,103.95
sz000639,6.01,5.65,6.25,5.51,723648.0,5.07,5.72,43255.0,4014.0,6.0,559.0,6.02,13.76,1.37,64.69,64.87
sz002953,41.31,46.0,46.0,40.88,171544.0,-4.71,43.35,72476.0,125.0,41.29,752.0,41.31,64.51,7.75,17.77,71.09
sz002768,44.61,43.9,49.48,42.5,436921.0,-0.87,45.0,202326.0,526.0,44.6,38.0,44.62,33.85,5.4,78.82,121.0
sz300765,49.94,51.04,53.7,47.8,156785.0,1.03,49.43,78907.0,4.0,49.91,0.0,49.94,36.56,4.15,24.97,99.88
