,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sz300877,73.89,70.18,74.98,69.19,59331.0,5.41,70.1,43109.0,0.0,0.0,0.0,0.0,38.33,5.72,21.02,88.67
sz300867,44.4,42.45,44.62,42.24,99845.0,3.86,42.75,43623.0,0.0,0.0,0.0,0.0,51.99,4.75,26.35,120.65
sh605123,78.7,77.35,80.58,77.0,12076.0,0.36,78.42,9534.0,5.0,78.61,1.0,78.77,56.93,5.75,21.25,85.0
sh605255,18.24,17.64,18.65,17.38,35847.0,2.47,17.8,6479.0,164.0,18.23,52.0,18.25,36.17,2.73,6.11,24.46
sz300873,57.01,55.96,57.32,54.54,51152.0,1.08,56.4,28682.0,0.0,0.0,0.0,0.0,44.26,4.54,18.02,76.01
sz300876,55.98,55.0,56.85,54.14,39162.0,-0.27,56.13,21746.0,0.0,0.0,0.0,0.0,67.78,7.33,12.74,53.74
sz300865,58.87,59.36,60.6,57.0,40127.0,-1.8,59.95,23704.0,0.0,0.0,0.0,0.0,74.96,6.39,13.35,56.33
sz300871,55.26,52.87,55.26,51.5,49036.0,4.64,52.81,26428.0,0.0,0.0,0.0,0.0,64.26,4.76,14.52,61.07
sz300878,72.18,71.36,73.8,70.91,29729.0,1.83,70.88,21430.0,0.0,0.0,0.0,0.0,45.68,4.45,13.77,58.06
sz300862,56.38,55.95,57.6,54.67,45068.0,0.14,56.3,25330.0,0.0,0.0,0.0,0.0,49.55,4.4,17.66,74.35
sz300106,12.85,12.91,13.22,12.7,89822.0,-0.85,12.96,11634.0,0.0,0.0,0.0,0.0,-47.66,4.78,27.16,27.16
sz300857,38.37,36.5,38.5,35.0,83870.0,3.31,37.14,31296.0,0.0,0.0,0.0,0.0,63.16,6.97,19.81,79.26
sz300446,9.42,8.5,9.42,8.35,191724.0,20.0,7.85,17105.0,0.0,0.0,0.0,0.0,261.61,2.89,18.42,19.09
sz300176,10.12,9.42,10.52,9.4,371778.0,4.87,9.65,37250.0,0.0,0.0,0.0,0.0,-20.67,4.35,37.97,39.19
sz300368,19.13,20.22,20.64,18.88,312666.0,-5.39,20.22,62039.0,0.0,0.0,0.0,0.0,193.57,12.24,97.51,101.76
sz300313,21.15,21.54,21.95,20.61,122101.0,-1.03,21.37,25871.0,0.0,0.0,0.0,0.0,-132.85,46.84,38.95,66.19
sz300116,3.61,3.63,3.68,3.52,908464.0,0.28,3.6,32776.0,0.0,0.0,0.0,0.0,7.45,30.01,133.11,154.55
sz300269,6.5,6.57,6.72,6.22,627517.0,-4.83,6.83,40698.0,0.0,0.0,0.0,0.0,-2.4,9.03,27.39,36.9
sz300152,4.06,4.06,4.15,4.02,173520.0,-0.49,4.08,7070.0,0.0,0.0,0.0,0.0,-25.51,3.79,28.93,28.94
sz300064,7.08,6.75,7.32,6.68,948688.0,0.28,7.06,66670.0,0.0,0.0,0.0,0.0,-1.52,6.26,45.22,85.35
sz300801,26.56,25.9,27.77,25.51,58918.0,1.41,26.19,15728.0,0.0,0.0,0.0,0.0,27.31,3.1,14.34,57.37
sz300261,7.96,7.92,8.1,7.81,231661.0,-0.62,8.01,18412.0,0.0,0.0,0.0,0.0,46.36,3.84,74.22,76.68
sz300869,167.83,174.13,178.46,166.6,91835.0,0.95,166.25,157410.0,0.0,0.0,0.0,0.0,122.74,45.83,64.68,674.34
sz300870,80.04,81.5,83.3,78.3,35476.0,-3.22,82.7,28607.0,0.0,0.0,0.0,0.0,50.77,5.82,19.21,81.0
sz300135,3.59,3.57,3.66,3.53,260104.0,-0.28,3.6,9346.0,0.0,0.0,0.0,0.0,-178.3,2.68,33.09,33.09
sz300386,27.84,28.68,29.7,27.6,242128.0,3.57,26.88,68714.0,0.0,0.0,0.0,0.0,111.33,6.32,62.95,116.38
sz300131,11.06,10.12,11.97,9.68,2133530.0,9.83,10.07,222320.0,0.0,0.0,0.0,0.0,75.12,8.24,93.98,118.29
sz300868,56.61,56.56,57.59,54.0,47397.0,-1.75,57.62,26536.0,0.0,0.0,0.0,0.0,57.28,4.13,17.18,72.46
sz300240,7.89,8.12,8.26,7.68,341344.0,-3.9,8.21,27153.0,0.0,0.0,0.0,0.0,116.18,2.45,28.53,28.84
sz300185,4.55,4.5,4.62,4.41,1475488.0,0.0,4.55,66711.0,0.0,0.0,0.0,0.0,49.5,2.83,129.18,148.68
sz300051,7.31,7.16,7.46,7.13,114310.0,1.39,7.21,8364.0,0.0,0.0,0.0,0.0,-10.05,8.68,26.73,26.73
sz300343,3.95,3.98,4.04,3.84,811230.0,-0.75,3.98,31917.0,0.0,0.0,0.0,0.0,-2.86,5.83,33.04,46.42
sz300350,6.11,6.02,6.22,5.89,233006.0,1.5,6.02,14162.0,0.0,0.0,0.0,0.0,-5.11,8.12,19.92,29.13
sz300798,17.6,17.88,17.88,16.66,80977.0,-0.28,17.65,14018.0,0.0,0.0,0.0,0.0,176.77,6.14,7.35,73.52
sz300875,117.73,116.7,119.07,115.0,16273.0,1.14,116.4,19064.0,0.0,0.0,0.0,0.0,84.03,6.76,22.6,90.41
sz300861,56.18,54.88,56.54,54.0,32638.0,2.37,54.88,18158.0,0.0,0.0,0.0,0.0,55.4,6.93,21.11,224.73
sz300071,3.58,3.69,3.74,3.48,365348.0,-4.28,3.74,13166.0,0.0,0.0,0.0,0.0,-95.36,61.09,22.88,24.04
sz300526,61.08,58.88,65.08,56.5,40251.0,3.65,58.93,24226.0,0.0,0.0,0.0,0.0,769.18,22.04,124.75,124.76
sz300866,143.59,145.0,145.55,136.58,18155.0,-2.6,147.42,25722.0,0.0,0.0,0.0,0.0,78.63,12.07,51.09,583.59
sz300248,14.5,14.24,14.6,14.04,151556.0,1.83,14.24,21766.0,0.0,0.0,0.0,0.0,39.32,4.2,48.05,69.76
sz300475,12.75,12.4,12.85,12.18,42464.0,1.27,12.59,5305.0,0.0,0.0,0.0,0.0,100.85,4.14,34.55,53.55
sz300301,5.28,5.3,5.44,5.11,523346.0,-1.12,5.34,27608.0,0.0,0.0,0.0,0.0,-8.27,3.6,32.94,41.72
sz300791,97.0,97.5,98.44,94.24,7631.0,-0.51,97.5,7339.0,0.0,0.0,0.0,0.0,65.28,5.68,32.59,116.4
sz300588,15.37,14.6,15.5,14.3,216812.0,3.85,14.8,32637.0,0.0,0.0,0.0,0.0,-170.75,6.69,16.13,25.45
sh600823,6.11,6.13,6.2,6.08,72879.0,-0.49,6.14,4454.0,332.0,6.09,134.0,6.11,12.17,0.93,229.2,229.2
sz002537,7.06,6.99,7.1,6.99,121875.0,1.29,6.97,8582.0,120.0,7.05,1464.0,7.07,-3.56,2.23,87.39,87.39
sh600321,2.02,2.01,2.04,1.98,50796.0,0.5,2.01,1022.0,308.0,2.01,4893.0,2.03,-31.55,1.15,30.51,30.51
sh600189,6.37,6.32,6.48,6.3,32963.0,-0.93,6.43,2099.0,123.0,6.35,306.0,6.37,-3.06,3.13,31.36,45.56
sh603683,16.54,16.0,16.7,15.91,40497.0,3.38,16.0,6652.0,316.0,16.53,15.0,16.55,162.75,2.65,20.95,20.95
sh603161,16.49,16.94,17.04,16.44,19583.0,-2.14,16.85,3263.0,129.0,16.46,85.0,16.49,63.64,1.71,11.44,22.0
sh605333,16.77,16.5,16.89,16.13,38445.0,0.06,16.76,6379.0,103.0,16.76,153.0,16.78,71.92,9.21,6.72,67.25
sz002885,16.79,16.55,16.96,16.28,13741.0,0.9,16.64,2295.0,22.0,16.78,164.0,16.8,59.21,3.69,17.03,30.22
sh603663,14.95,15.35,15.38,14.81,13971.0,-1.25,15.14,2095.0,1.0,14.93,214.0,14.95,38.5,5.15,28.67,28.77
sh600976,25.4,25.0,26.0,24.32,29396.0,0.51,25.27,7434.0,106.0,25.39,2.0,25.58,27.09,3.01,38.94,38.96
sh603688,21.11,21.0,21.4,20.55,23043.0,0.38,21.03,4835.0,31.0,21.1,16.0,21.12,35.8,4.32,74.51,74.51
sh603709,26.49,25.22,26.69,24.91,18208.0,4.41,25.37,4744.0,35.0,26.47,75.0,26.49,111.87,3.44,5.3,21.19
sz002903,14.92,14.72,14.96,14.59,16185.0,1.43,14.71,2402.0,16.0,14.9,11.0,14.92,126.6,3.7,13.42,22.68
sz300654,12.22,11.48,12.45,11.06,135287.0,7.38,11.38,15998.0,0.0,0.0,0.0,0.0,55.85,4.57,21.14,22.24
sz000881,9.35,9.38,9.48,9.27,28918.0,-1.37,9.48,2710.0,28.0,9.34,95.0,9.36,34.74,1.5,64.68,88.4
sh603826,33.73,35.93,35.95,33.52,40808.0,-4.77,35.42,13948.0,15.0,33.69,98.0,33.73,118.97,10.7,157.86,157.86
sh603931,43.98,44.8,44.83,43.5,15986.0,-2.68,45.19,7040.0,16.0,43.97,84.0,43.99,44.37,4.24,11.19,44.78
sh603226,10.18,10.27,10.39,10.07,16653.0,-2.02,10.39,1700.0,161.0,10.16,71.0,10.18,27.49,2.31,21.3,21.41
sh603595,26.99,26.48,27.37,25.7,29365.0,-3.37,27.93,7823.0,32.0,26.97,236.0,26.99,94.63,5.24,43.54,57.47
sh605008,22.91,22.97,23.48,22.54,40296.0,-0.22,22.96,9239.0,63.0,22.89,128.0,22.92,50.37,6.87,10.54,105.12
sz002855,11.94,11.6,12.0,11.5,34998.0,1.79,11.73,4146.0,88.0,11.92,184.0,11.94,83.63,2.34,29.04,29.96
sz002677,18.65,18.29,18.86,17.81,64473.0,3.1,18.09,11875.0,30.0,18.64,112.0,18.66,24.55,8.07,52.11,120.49
sz000755,3.68,3.66,3.69,3.63,23473.0,-0.27,3.69,859.0,304.0,3.67,335.0,3.69,-22.25,1.62,17.27,17.27
sh605388,21.0,21.53,21.66,20.0,47893.0,-3.0,21.65,10111.0,367.0,20.99,19.0,21.01,35.95,4.84,14.7,90.3
sz002993,78.11,75.6,78.27,74.52,49000.0,2.67,76.08,37693.0,102.0,78.1,10.0,78.12,51.68,6.93,35.31,141.22
sh603787,31.15,30.5,31.44,29.98,41476.0,2.13,30.5,12786.0,82.0,31.03,295.0,31.15,60.47,5.97,63.55,63.55
sh600158,12.46,12.42,12.48,12.05,185896.0,-1.35,12.63,22876.0,3690.0,12.45,511.0,12.47,58.92,5.92,81.92,113.91
sz002534,10.03,9.67,10.14,9.45,89890.0,3.62,9.68,8929.0,430.0,10.02,165.0,10.04,17.57,2.31,73.9,74.14
sh603848,14.52,14.5,14.55,14.22,15864.0,1.04,14.37,2289.0,118.0,14.51,78.0,14.53,22.78,3.84,10.32,58.23
sz000897,2.48,2.49,2.5,2.45,88580.0,-0.8,2.5,2195.0,632.0,2.47,2530.0,2.49,11.13,2.89,40.11,40.11
sz002429,6.31,6.35,6.42,6.18,260751.0,-1.1,6.38,16412.0,1756.0,6.3,1230.0,6.32,18.11,2.65,283.72,285.65
sz002327,8.12,8.12,8.2,7.94,63846.0,-0.25,8.14,5146.0,405.0,8.11,124.0,8.13,12.78,1.97,41.43,68.45
sz300317,9.12,8.08,9.44,7.84,870894.0,12.32,8.12,76582.0,0.0,0.0,0.0,0.0,-7.3,3.91,70.14,75.17
sz300178,5.43,5.38,5.6,5.3,222751.0,-1.09,5.49,12149.0,0.0,0.0,0.0,0.0,-1.95,2.79,31.72,33.48
sz300280,59.97,58.0,61.48,58.0,53951.0,4.5,57.39,32406.0,0.0,0.0,0.0,0.0,53.35,5.27,88.91,97.19
sz300108,4.71,4.74,4.77,4.58,192284.0,-1.26,4.77,9014.0,0.0,0.0,0.0,0.0,-1.67,10.81,20.8,31.37
sz300237,4.02,3.96,4.15,3.92,1088947.0,1.01,3.98,43953.0,0.0,0.0,0.0,0.0,-124.49,1.65,57.88,58.41
sz300076,6.8,6.61,6.96,6.52,258310.0,2.72,6.62,17446.0,0.0,0.0,0.0,0.0,442.49,2.81,26.0,28.83
sz300145,3.92,3.86,3.95,3.83,346197.0,0.77,3.89,13489.0,0.0,0.0,0.0,0.0,-46.52,1.59,69.24,75.4
sz300325,3.71,3.69,3.86,3.65,836314.0,-0.27,3.72,31363.0,0.0,0.0,0.0,0.0,-6.03,4.86,36.97,37.31
sz300459,4.67,4.71,4.78,4.6,1057853.0,-2.91,4.81,49598.0,0.0,0.0,0.0,0.0,-5.98,4.03,109.23,165.48
sz300266,3.97,3.97,4.03,3.93,275390.0,-0.5,3.99,10933.0,0.0,0.0,0.0,0.0,-334.3,2.51,61.49,62.11
sz002862,21.36,21.5,21.62,20.56,21074.0,-1.07,21.59,4495.0,6.0,21.29,28.0,21.36,-166.46,4.64,24.19,25.63
sz300230,6.74,6.51,6.91,6.38,666851.0,1.35,6.65,44654.0,0.0,0.0,0.0,0.0,26.56,1.91,37.4,55.01
sz300033,141.89,150.85,151.0,136.8,148647.0,-8.45,154.98,211747.0,0.0,0.0,0.0,0.0,62.97,17.77,381.52,762.8
sh603167,9.89,10.1,10.14,9.75,125554.0,-1.59,10.05,12471.0,261.0,9.87,151.0,9.89,33.27,1.48,46.06,46.76
sh603728,20.24,19.89,20.33,19.3,13598.0,0.9,20.06,2714.0,37.0,20.16,34.0,20.25,47.18,4.05,84.2,84.2
sz300111,4.13,4.12,4.18,4.01,238920.0,0.24,4.12,9845.0,0.0,0.0,0.0,0.0,-47.78,64.73,46.14,46.25
sz300579,51.69,51.0,52.93,51.0,24260.0,1.67,50.84,12584.0,0.0,0.0,0.0,0.0,127.28,13.9,90.1,93.04
sz000568,155.51,150.06,155.55,147.01,94800.0,-0.06,155.6,144533.0,271.0,155.5,3.0,155.52,44.55,12.15,2277.14,2277.84
sh603238,36.41,36.33,37.3,36.0,7510.0,-1.09,36.81,2739.0,13.0,36.4,1.0,36.47,27.24,4.27,43.69,45.01
sz002858,16.62,16.2,16.68,16.05,28908.0,2.53,16.21,4732.0,13.0,16.59,36.0,16.62,2712.03,4.92,15.87,20.99
sz300210,5.87,5.7,5.98,5.69,201687.0,2.26,5.74,11827.0,0.0,0.0,0.0,0.0,-11.1,3.14,22.91,28.42
sz300423,15.4,14.81,15.4,14.54,71472.0,3.15,14.93,10836.0,0.0,0.0,0.0,0.0,13.05,2.07,39.79,76.89
sz300247,3.91,4.1,4.3,3.85,745599.0,1.82,3.84,29889.0,0.0,0.0,0.0,0.0,-4.48,3.63,31.36,31.44
