,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sz300090,1.41,1.38,1.41,1.34,328362.0,10.16,1.28,4549.0,218642.0,1.4,0.0,0.0,-0.59,9.54,16.1,18.61
sz300375,4.16,4.2,4.35,4.05,608668.0,3.48,4.02,25425.0,1522.0,4.15,1051.0,4.17,25.39,1.44,18.3,30.42
sz002467,6.6,6.36,6.6,6.14,1745649.0,10.0,6.0,111038.0,135331.0,6.59,0.0,0.0,81.88,4.49,76.14,89.31
sh600127,5.76,5.76,5.76,5.76,159893.0,9.92,5.24,9210.0,127010.0,5.75,0.0,0.0,1465.56,4.85,36.97,36.97
sh600856,3.15,3.05,3.23,2.98,576911.0,6.78,2.95,17930.0,2193.0,3.13,2163.0,3.15,-4.18,1.12,42.32,43.05
sh603169,6.97,6.38,6.97,6.36,191677.0,9.94,6.34,12949.0,100925.0,6.96,0.0,0.0,-5.09,4.09,72.74,73.29
sz000657,7.99,7.35,8.0,7.31,530173.0,9.0,7.33,41025.0,5224.0,7.98,11188.0,8.0,62.28,2.18,36.25,70.32
sz300510,11.8,10.66,11.8,10.35,211740.0,9.97,10.73,23458.0,70435.0,11.78,0.0,0.0,34.74,1.45,44.72,61.89
sh600359,8.68,8.14,8.68,8.1,795278.0,10.01,7.89,67668.0,34905.0,8.67,0.0,0.0,-15.89,7.09,33.12,33.12
sz002123,12.66,12.66,12.66,12.66,123721.0,9.99,11.51,15663.0,66047.0,12.65,0.0,0.0,107.33,2.26,69.26,102.62
sz002436,6.71,6.7,6.94,6.37,1826765.0,3.71,6.47,122157.0,3174.0,6.7,1071.0,6.72,43.19,3.84,84.67,99.84
sh600363,10.98,10.64,11.19,10.52,336134.0,3.2,10.64,36775.0,964.0,10.97,26.0,10.99,22.46,1.97,48.69,48.69
sz002481,8.09,8.09,8.09,8.09,14126.0,10.07,7.35,1143.0,409345.0,8.08,0.0,0.0,143.32,3.84,89.57,100.59
sz300707,15.59,15.5,15.88,15.26,86748.0,4.49,14.92,13513.0,7.0,15.57,1040.0,15.59,38.56,3.85,12.03,24.51
sh603701,17.62,17.5,17.62,16.19,226118.0,9.99,16.02,38733.0,20633.0,17.61,0.0,0.0,33.57,5.05,35.27,36.0
sh603042,17.52,16.58,18.78,16.24,207850.0,1.04,17.34,36033.0,671.0,17.51,103.0,17.53,-18.68,3.08,17.7,23.83
sz300565,15.7,15.47,16.18,15.05,148346.0,4.39,15.04,23120.0,13.0,15.67,16.0,15.7,-331.4,4.46,11.27,32.66
sh603738,17.31,17.05,18.38,16.38,167661.0,3.04,16.8,29064.0,270.0,17.3,16.0,17.32,121.93,4.63,10.17,27.48
sz002842,15.49,15.1,15.49,15.1,149999.0,10.01,14.08,23063.0,52649.0,15.48,0.0,0.0,38.97,4.85,24.73,42.54
sz300352,6.12,6.0,6.38,5.83,1663279.0,3.2,5.93,101471.0,2854.0,6.1,4778.0,6.12,91.85,3.87,66.93,88.73
sz300603,32.61,31.31,33.25,30.6,129463.0,1.68,32.07,41211.0,5.0,32.59,435.0,32.61,68.73,2.27,15.74,52.79
sz002782,13.9,13.12,14.09,13.11,127654.0,3.73,13.4,17372.0,331.0,13.88,208.0,13.9,75.17,7.02,59.21,59.21
sz300209,14.41,14.99,15.32,13.86,314891.0,1.69,14.17,45620.0,501.0,14.4,109.0,14.42,397.73,0.89,38.01,41.88
sz300368,8.1,7.3,8.1,7.03,141551.0,10.05,7.36,10755.0,35890.0,8.09,0.0,0.0,90.7,5.18,37.66,43.09
sz002828,14.85,14.54,16.06,14.38,334681.0,0.13,14.83,50435.0,1902.0,14.84,751.0,14.86,59.29,3.2,14.67,30.38
sz300615,34.2,33.49,34.2,32.82,115611.0,10.0,31.09,39094.0,17853.0,34.19,0.0,0.0,317.08,10.72,13.37,49.98
sz300224,10.27,9.38,10.27,9.21,505132.0,9.96,9.34,49891.0,42218.0,10.26,0.0,0.0,-84.47,3.2,75.59,84.24
sz300560,22.85,22.1,22.85,21.26,209091.0,10.01,20.77,46830.0,9477.0,22.84,0.0,0.0,63.28,6.66,15.3,36.05
sz002813,32.44,32.36,33.05,30.69,90106.0,0.37,32.32,28724.0,2.0,32.4,144.0,32.44,-1711.45,6.0,9.73,38.93
sz300553,38.94,38.35,38.94,37.75,8509.0,10.0,35.4,3311.0,33609.0,38.93,0.0,0.0,110.77,5.68,6.52,18.69
sz002881,21.46,21.0,21.99,20.9,131240.0,2.73,20.89,28225.0,251.0,21.44,264.0,21.46,91.72,7.27,9.73,38.92
sz300713,25.04,24.99,25.04,24.16,52569.0,10.02,22.76,13016.0,29104.0,25.03,0.0,0.0,-1168.49,3.34,10.72,23.94
sh603787,13.61,12.88,13.93,12.6,100941.0,3.97,13.09,13571.0,363.0,13.59,226.0,13.61,31.18,2.89,9.65,27.76
sh603389,8.15,7.89,8.32,7.82,132321.0,0.12,8.14,10658.0,102.0,8.14,191.0,8.16,-21.26,2.83,6.16,21.41
sh603085,12.85,12.59,13.25,12.23,348790.0,3.38,12.43,44449.0,1470.0,12.84,403.0,12.86,77.7,3.65,18.95,37.39
sh600531,5.96,5.65,6.16,5.51,2155049.0,6.24,5.61,125708.0,6218.0,5.95,706.0,5.97,65.74,1.96,64.98,64.98
sh600503,3.94,3.84,4.01,3.76,767461.0,2.34,3.85,29954.0,2789.0,3.93,4912.0,3.95,-10658.73,1.67,63.13,63.13
sz300781,28.8,28.8,28.8,28.8,112.0,10.01,26.18,32.0,32434.0,28.79,0.0,0.0,36.95,3.91,6.09,24.35
sz300779,49.97,47.5,49.97,43.06,157451.0,9.99,45.43,73841.0,9467.0,49.94,0.0,0.0,77.19,7.77,12.49,49.97
sz300739,19.69,19.51,20.24,18.98,305460.0,4.07,18.92,60244.0,403.0,19.68,282.0,19.7,39.56,4.27,13.65,54.58
sz300711,22.03,22.21,22.4,21.22,98241.0,2.18,21.56,21533.0,429.0,22.01,75.0,22.03,174.05,5.71,9.96,31.77
sz300602,26.22,25.34,26.23,24.67,144474.0,3.19,25.41,36875.0,2.0,26.2,608.0,26.22,47.0,6.72,24.89,80.3
sz300578,24.73,24.55,24.89,23.87,79504.0,2.19,24.2,19448.0,51.0,24.72,1.0,24.75,95.89,4.2,14.98,41.36
sz002571,6.05,5.68,6.05,5.47,250960.0,10.0,5.5,14616.0,63575.0,6.04,0.0,0.0,-21.83,1.66,15.32,23.71
sz002378,8.11,7.62,8.11,7.42,441912.0,10.04,7.37,34636.0,77251.0,8.1,0.0,0.0,160.2,3.75,74.87,74.95
sz002093,10.98,11.0,11.52,10.24,1243805.0,0.83,10.89,134938.0,1018.0,10.97,1124.0,10.99,108.33,3.44,108.43,110.62
sz000037,10.6,10.5,10.8,10.33,73119.0,2.51,10.34,7718.0,100.0,10.58,236.0,10.6,3533.19,3.28,35.92,63.89
sh603317,41.96,42.81,44.3,39.0,146007.0,3.05,40.72,60895.0,1.0,41.9,1310.0,41.96,60.52,10.19,17.34,173.36
sz300726,23.62,22.7,24.77,22.44,233962.0,4.65,22.57,54417.0,41.0,23.61,595.0,23.63,40.09,5.88,25.62,94.5
sz300127,21.8,21.8,21.8,21.38,89546.0,9.99,19.82,19498.0,58267.0,21.79,0.0,0.0,44.62,5.58,49.51,70.45
sz300780,29.56,29.56,29.56,29.56,2561.0,10.01,26.87,757.0,34820.0,29.55,0.0,0.0,53.97,4.64,10.84,43.36
sz300169,8.61,8.8,9.21,8.38,364388.0,2.87,8.37,32339.0,804.0,8.59,3604.0,8.61,174.97,2.35,22.17,28.07
sh603982,32.59,29.65,32.59,26.88,361234.0,9.99,29.63,107358.0,15938.0,32.58,0.0,0.0,68.56,4.66,16.3,65.18
sh603358,12.26,12.2,12.49,11.74,66888.0,1.16,12.12,8104.0,121.0,12.25,21.0,12.28,23.96,1.46,16.88,38.45
sz300313,6.2,6.02,6.42,6.02,195181.0,4.2,5.95,12157.0,114.0,6.18,36.0,6.2,-1.0,9.72,11.31,19.4
sz300555,12.12,11.92,12.12,11.4,181563.0,9.98,11.02,21697.0,29128.0,12.11,0.0,0.0,378.16,3.82,10.58,24.24
sz300547,11.34,11.06,11.65,10.81,140200.0,5.0,10.8,15751.0,184.0,11.32,657.0,11.34,18.28,3.08,12.77,25.21
sh603110,16.39,15.81,17.3,15.31,110912.0,4.0,15.76,17724.0,172.0,16.38,269.0,16.4,64.67,3.71,8.9,23.56
sh600371,14.94,14.76,16.36,14.6,670996.0,-3.18,15.43,102759.0,2772.0,14.93,139.0,14.95,64.52,6.87,33.62,33.62
sh600707,5.32,5.13,5.58,4.99,215037.0,4.93,5.07,11462.0,223.0,5.3,1359.0,5.32,-77.97,0.95,68.52,190.9
sz002885,21.95,21.0,21.95,19.57,383745.0,10.03,19.95,81185.0,13007.0,21.94,0.0,0.0,49.33,5.31,14.86,39.51
sz002617,4.82,4.9,4.98,4.74,409402.0,1.69,4.74,19818.0,2253.0,4.8,2425.0,4.82,-7.36,2.32,51.34,71.02
sh600366,10.31,9.3,10.31,9.18,1637841.0,10.03,9.37,161917.0,57428.0,10.3,0.0,0.0,58.01,2.27,101.98,101.98
sz002074,14.05,14.08,14.16,13.64,456232.0,1.96,13.78,63718.0,3971.0,14.04,1802.0,14.06,25.72,1.83,142.14,159.7
sz002057,17.47,15.7,17.47,15.31,758755.0,10.01,15.88,125957.0,41726.0,17.46,0.0,0.0,50.76,4.86,55.84,67.0
sh603803,13.4,13.39,13.6,12.67,250618.0,2.92,13.02,33034.0,761.0,13.38,180.0,13.4,43.06,2.24,29.29,56.42
sz000677,3.52,3.28,3.52,3.27,439649.0,10.0,3.2,15059.0,33552.0,3.51,0.0,0.0,1117.81,11.07,30.41,30.41
sz002725,12.09,11.81,12.45,11.56,303178.0,1.43,11.92,36282.0,1627.0,12.08,1801.0,12.1,47.47,3.16,21.35,30.95
sz002464,12.25,12.05,12.68,11.63,156316.0,2.77,11.92,18937.0,105.0,12.23,242.0,12.25,50.77,2.66,39.95,39.95
sz300299,8.14,7.6,8.14,7.5,1503277.0,10.0,7.4,118403.0,37695.0,8.13,0.0,0.0,115.97,4.69,50.32,59.12
sz002098,6.41,6.3,6.61,6.01,345869.0,1.75,6.3,21821.0,849.0,6.4,1074.0,6.42,-3.48,4.15,22.95,22.95
sz300312,7.75,7.63,7.9,7.36,325605.0,1.57,7.63,24867.0,254.0,7.73,277.0,7.75,-5.4,13.3,14.83,24.8
sz002442,5.49,5.4,5.52,5.32,125629.0,1.29,5.42,6842.0,397.0,5.47,324.0,5.49,25.73,2.16,26.33,26.35
sz300021,6.3,6.25,6.32,6.05,198498.0,0.96,6.24,12369.0,1150.0,6.28,947.0,6.3,47.85,3.36,40.85,50.23
sh600469,5.06,4.96,5.11,4.91,184186.0,0.4,5.04,9262.0,2338.0,5.04,2741.0,5.06,13.58,1.37,28.46,28.46
