,close,open,high,low,volume,chgperc,yest_close,amount,b1_v,b1_p,a1_v,a1_p,pe,pb,lt_mcap,mcap
sz002285,3.58,3.27,3.58,3.26,401554.0,10.15,3.25,14100.0,211696.0,3.57,0.0,0.0,-128.85,1.42,72.12,72.95
sz002069,3.91,3.61,3.91,3.6,338492.0,10.14,3.55,12766.0,12516.0,3.9,0.0,0.0,-8.05,394.95,26.93,27.8
sh600981,3.7,3.7,3.7,3.7,199531.0,10.12,3.36,7383.0,118265.0,3.69,0.0,0.0,103.45,1.62,27.04,82.97
sh600791,4.68,4.68,4.68,4.68,25065.0,10.12,4.25,1173.0,206121.0,4.67,0.0,0.0,444.84,1.26,21.17,21.19
sz000046,4.8,4.8,4.8,4.8,232771.0,10.09,4.36,11173.0,59937.0,4.79,0.0,0.0,-22.46,1.19,248.4,249.42
sz000718,3.82,3.49,3.82,3.47,581549.0,10.09,3.47,21878.0,29279.0,3.81,0.0,0.0,8.86,1.52,87.45,115.92
sh600165,6.55,5.98,6.55,5.71,801916.0,10.08,5.95,49358.0,20708.0,6.54,0.0,0.0,-117.86,4.98,44.86,44.86
sh600082,4.04,4.04,4.04,4.0,252632.0,10.08,3.67,10205.0,61231.0,4.03,0.0,0.0,-388.39,1.54,25.63,26.1
sz300120,8.75,8.5,8.75,8.1,267257.0,10.06,7.95,22869.0,29780.0,8.74,0.0,0.0,31.04,1.69,20.73,40.67
sz002429,7.33,6.6,7.33,6.53,2161284.0,10.06,6.66,151756.0,186239.0,7.32,0.0,0.0,28.95,3.35,329.58,331.82
sh600707,5.04,4.65,5.04,4.63,354326.0,10.04,4.58,17308.0,94123.0,5.03,0.0,0.0,-98.73,0.91,64.91,180.85
sh600476,15.46,15.46,15.46,15.46,24710.0,10.04,14.05,3820.0,57919.0,15.45,0.0,0.0,-30.16,16.26,24.9,24.9
sh600178,7.02,7.02,7.02,6.77,316815.0,10.03,6.38,22223.0,92851.0,7.01,0.0,0.0,425.13,1.73,32.44,32.44
sh600285,10.53,9.57,10.53,9.54,446477.0,10.03,9.57,45766.0,27101.0,10.52,0.0,0.0,22.15,2.83,59.79,59.79
sz002316,7.46,6.8,7.46,6.8,118983.0,10.03,6.78,8715.0,53944.0,7.45,0.0,0.0,-14.8,4.26,21.89,29.33
sz300682,18.98,18.98,18.98,18.28,149513.0,10.03,17.25,28241.0,15375.0,18.97,0.0,0.0,18.11,4.13,62.4,193.7
sz002084,11.63,10.66,11.63,10.46,239986.0,10.03,10.57,27050.0,3589.0,11.62,0.0,0.0,61.29,4.06,62.83,64.5
sh601928,8.01,8.01,8.01,7.7,583021.0,10.03,7.28,46574.0,29015.0,8.0,0.0,0.0,15.89,1.44,203.85,203.85
sz300840,20.19,20.19,20.19,20.19,2260.0,10.03,18.35,456.0,116567.0,20.18,0.0,0.0,70.56,5.28,12.11,48.46
sz300592,21.95,20.48,21.95,19.91,95414.0,10.03,19.95,20419.0,4260.0,21.94,0.0,0.0,420.03,5.33,20.89,26.86
sz300531,23.38,21.54,23.38,21.48,120732.0,10.02,21.25,27120.0,49860.0,23.36,0.0,0.0,271.26,5.4,65.46,75.53
sz002789,16.14,14.79,16.14,14.49,85865.0,10.02,14.67,13270.0,2957.0,16.13,0.0,0.0,-366.36,1.88,13.44,22.28
sz300102,5.49,4.97,5.49,4.94,379632.0,10.02,4.99,19877.0,68749.0,5.48,0.0,0.0,-11.76,1.52,38.84,38.84
sz300286,13.07,11.88,13.07,11.86,62017.0,10.02,11.88,7863.0,4833.0,13.06,0.0,0.0,24.95,3.92,22.51,28.09
sz300847,21.42,21.42,21.42,21.42,22751.0,10.02,19.47,4873.0,33834.0,21.41,0.0,0.0,54.96,4.21,10.57,42.27
sz000603,16.04,15.43,16.04,15.15,454895.0,10.01,14.58,71746.0,3594.0,16.03,0.0,0.0,35.95,5.17,92.84,110.67
sz300298,40.43,36.99,40.43,36.98,51498.0,10.01,36.75,20272.0,5137.0,40.42,0.0,0.0,86.18,8.99,177.8,228.56
sz300673,41.31,37.12,41.31,36.92,45099.0,10.01,37.55,17990.0,5893.0,41.3,0.0,0.0,126.05,4.56,35.04,70.13
sz300846,18.46,18.46,18.46,18.46,1530.0,10.01,16.78,282.0,56773.0,18.45,0.0,0.0,109.61,10.02,9.23,75.93
sz300241,9.23,8.28,9.23,8.22,542889.0,10.01,8.39,48379.0,11245.0,9.22,0.0,0.0,-36.55,4.11,39.32,49.45
sz300096,9.34,9.34,9.34,9.34,84173.0,10.01,8.49,7862.0,36546.0,9.33,0.0,0.0,-220.2,6.16,35.17,40.16
sh600131,21.65,19.7,21.65,19.6,456504.0,10.01,19.68,96891.0,5445.0,21.64,0.0,0.0,47.1,5.95,88.26,258.8
sz002626,45.28,43.0,45.28,42.0,567641.0,10.01,41.16,251936.0,18998.0,45.27,0.0,0.0,52.03,10.07,279.1,279.14
sz000156,12.31,12.31,12.31,12.01,558150.0,10.01,11.19,68637.0,45386.0,12.3,0.0,0.0,31.46,1.72,157.6,176.45
sz300248,13.3,13.3,13.3,12.97,293309.0,10.01,12.09,38919.0,31438.0,13.29,0.0,0.0,39.08,3.9,44.07,63.99
sh600694,30.34,30.34,30.34,29.81,136837.0,10.01,27.58,41462.0,13006.0,30.33,0.0,0.0,15.91,1.01,89.11,89.11
sh603776,22.21,22.21,22.21,22.21,27423.0,10.0,20.19,6091.0,26559.0,22.2,0.0,0.0,8.32,1.54,26.65,41.66
sz300848,44.64,44.64,44.64,44.64,93.0,10.0,40.58,42.0,22452.0,44.63,0.0,0.0,34.58,4.31,7.44,29.76
sh603208,121.83,113.0,121.83,111.92,18278.0,10.0,110.75,21729.0,1704.0,121.82,0.0,0.0,44.4,9.49,128.0,128.0
sh603069,34.31,31.98,34.31,31.02,221498.0,10.0,31.19,72238.0,17703.0,34.29,0.0,0.0,-304.49,10.21,108.42,108.42
sh600882,42.23,38.69,42.23,37.5,175196.0,10.0,38.39,70919.0,1467.0,42.22,0.0,0.0,508.29,12.27,172.54,172.87
sz300852,84.35,84.35,84.35,84.35,312.0,10.0,76.68,263.0,37380.0,84.34,0.0,0.0,46.89,6.06,11.94,47.77
sh603301,83.04,75.49,83.04,74.33,145109.0,10.0,75.49,114286.0,6646.0,83.03,0.0,0.0,77.83,12.19,65.74,165.14
sh603737,129.13,118.0,129.13,118.0,27187.0,10.0,117.39,34198.0,754.0,129.12,0.0,0.0,119.52,21.15,333.6,336.66
sz300122,136.72,125.0,136.72,124.31,183061.0,10.0,124.29,241837.0,7207.0,136.71,0.0,0.0,91.88,34.92,1197.35,2187.52
sh600211,86.9,77.5,86.9,75.23,111093.0,10.0,79.0,92171.0,3788.0,86.89,0.0,0.0,58.21,8.32,215.46,215.46
sh600458,7.92,7.35,7.92,7.19,257426.0,10.0,7.2,19450.0,9229.0,7.91,0.0,0.0,211.82,1.42,63.58,63.58
sh600550,5.83,5.28,5.83,5.25,1019180.0,10.0,5.3,58728.0,37530.0,5.82,0.0,0.0,227.41,17.29,89.47,107.36
sh600697,19.91,19.91,19.91,19.91,19427.0,10.0,18.1,3868.0,43001.0,19.9,0.0,0.0,19.07,1.2,30.89,31.67
sh603456,34.87,31.71,34.87,31.71,96869.0,10.0,31.7,32929.0,9070.0,34.86,0.0,0.0,123.5,10.27,280.11,280.11
sh603600,16.06,14.3,16.06,14.23,182627.0,10.0,14.6,28466.0,245.0,16.04,21142.0,16.06,28.33,4.04,48.47,48.59
sh603718,37.4,35.5,37.4,35.07,142284.0,10.0,34.0,51906.0,11611.0,37.39,0.0,0.0,2053.14,22.66,240.86,240.86
sz300850,50.16,50.16,50.16,50.16,913.0,10.0,45.6,458.0,64612.0,50.15,0.0,0.0,45.21,4.76,13.29,53.17
sz300634,25.85,23.76,25.85,23.5,114610.0,10.0,23.5,29218.0,14389.0,25.84,0.0,0.0,84.43,7.77,51.93,103.4
sz300526,102.3,93.94,102.3,92.0,20433.0,10.0,93.0,20357.0,846.0,102.29,0.0,0.0,2318.61,37.69,208.94,208.95
sz300108,3.19,2.9,3.19,2.87,281076.0,10.0,2.9,8638.0,448400.0,3.18,0.0,0.0,-1.15,6.32,14.15,21.25
sz300019,15.84,14.47,15.84,14.47,143921.0,10.0,14.4,22026.0,7228.0,15.83,0.0,0.0,41.07,6.15,43.08,52.41
sz002625,11.22,10.4,11.22,10.08,868290.0,10.0,10.2,93115.0,3864.0,11.21,0.0,0.0,184.8,3.12,130.72,241.74
sz002622,3.3,3.04,3.3,3.04,308965.0,10.0,3.0,10140.0,106227.0,3.29,0.0,0.0,177.02,2.16,27.72,27.72
sz002341,5.5,5.15,5.5,5.08,503265.0,10.0,5.0,26954.0,87019.0,5.49,0.0,0.0,-157.75,1.3,48.29,63.37
sz002029,6.16,6.16,6.16,5.86,342306.0,10.0,5.6,20893.0,124376.0,6.15,0.0,0.0,21.79,0.79,45.27,46.55
